,UUID,CREATE_TIME,UPDATE_TIME,SENDER,MESSAGE,SEND_TIME,GROUP_NAME,GROUP_ID,labels
6898,94a9816a-65a0-403f-85ca-13562284978f,2023/2/1 18:38:34,,12190,[估计货梯会有大量排队，明早的考勤建议大家先就近刷闸机],2022-11-03 23:29:43,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6915,0b65ae50-4784-4620-b1d3-af361f2347ad,2023/2/1 18:38:35,,15743,[平时三号楼六部电梯加一部货梯，早上平均等电梯五六分钟，现在三号楼、四号楼共用一部货梯。。。。],2022-11-03 23:34:17,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6916,05cecd24-b417-44c7-90bb-9cb94c1f763f,2023/2/1 18:38:35,,10480,[特殊时期，共克时艰],2022-11-03 23:35:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6899,22b4900c-c2b5-4767-8bac-8d95fbc1515b,2023/2/1 18:38:34,,15743,[可以稍微解释下不让用客梯、所有人挤一部货梯对疫情防控的必要性吗？低楼层可以走楼梯，但十楼实在爬不动],2022-11-03 23:40:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6917,12acad14-e1ef-4e34-bf9f-b1739e93ca51,2023/2/1 18:38:35,,10650,[以前在苏宁实习两口气爬29楼，当然那时候我22岁。],2022-11-03 23:42:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6918,824e4d6e-ed68-4257-b02f-88e374c3b23c,2023/2/1 18:38:35,,20861,[请问连廊上班路线是什么],2022-11-03 23:44:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7229,2e5b11be-cd69-4000-828d-a403077d8787,2023/2/1 18:38:39,,12190,"[大家不要过多刷屏，避免别人看不到通知。目前主要两条通知，我再发一遍。有问题可以单独联系。
目前以上要求主要考虑：1、尽可能大家还是正常上班保障交付；2、尽量避免我们部门的人员和3号楼其他楼层人员交叉，做好路线上的分流。
不是长期措施，明天请克服一天先。员工之家会开放，想避免人流拥挤的可以先去那边等待，顺便拿早饭。]",2022-11-03 23:51:06,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6900,8fe4bd48-10c8-4c4a-ac5f-86bd47ad5d1d,2023/2/1 18:38:34,,12190,"[“请问连廊上班路线是什么”
------
, 4号楼的人能经过连廊，连廊的人也可以]",2022-11-03 23:51:20,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6901,4c08aa86-bf9b-4cd8-aaef-aed69bc03f53,2023/2/1 18:38:34,,12190,"[@所有人 因疫情防控需要，部门临时进行如下管控，请大家互相通知：
1、4号楼1楼独立管理，供应急响应最小化 A 队使用,人员进出采取白名单管控,其余人员不得入内
2、4号楼3楼暂时封控，仅自营中心部分员工在内办公，其余本层办公人员明天起一律居家办公
3、明天开始暂停信息技术部所有访客；驻场外包白名单人员同样按上述2点要求。
以上要求待新的通知后解除。]",2022-11-03 23:52:45,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
6902,c12b4494-2705-4c2d-9c79-cd1590b7497a,2023/2/1 18:38:34,,12190,"[@所有人 接综合事务部最新通知，请南京地区所有员工关注：
1、用餐：所有人都不去食堂用餐，早中晚三餐到员工之家领餐，具体时间和分配领取方式以通知为准。预计早餐8点半左右。
2、路线：在前面通知的4号楼1楼和3楼暂时封控管理的基础上，原3、4号楼的员工上下班都走3号楼货梯和3号楼西侧楼梯；3号楼和连廊之间的通道将封闭（3号楼b2货梯间也将开放）。
3、其他关注：所有人明天不去1号楼、2号楼。]",2022-11-03 23:53:08,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5119,da0e48cb-5024-4505-b879-18b46e054308,2023/2/1 18:38:46,,1691,[来早了，不给吃早饭了],2022-11-04 07:57:01,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5120,41526cf3-cc58-44f4-9a32-60e4c94f2a1a,2023/2/1 18:38:46,,12190,[因来不及统计早餐人数，食堂根据过往早餐刷卡人数进行的预估，请大家保持原有就餐习惯。来公司吃饭的要等等，预计8点半左右到三号楼一楼员工之家有序领取。],2022-11-04 08:17:15,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5121,65791368-4f21-4b3b-b02e-6d7cd887607d,2023/2/1 18:38:46,,12190,[三号楼西侧门就是往常做核酸出口的地方],2022-11-04 08:20:41,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7080,c3abcfdd-4b0c-46c0-99ad-758eb78dd246,2023/2/1 18:38:38,,12190,[ 早餐已到员工之家（三号楼一楼），请大家有序领取],2022-11-04 08:21:32,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5122,49bc4e79-58a8-4717-96ec-ce3e8f85b0a2,2023/2/1 18:38:46,,12190,[从西侧门进入领取],2022-11-04 08:24:03,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5123,02f42c1a-0544-4cf3-ba7b-8eae4d028514,2023/2/1 18:38:46,,19864,[走楼梯],2022-11-04 08:37:16,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5124,9f78abaf-81e9-413c-8cc6-6ac144862b26,2023/2/1 18:38:46,,19712,[货梯？],2022-11-04 08:40:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5125,5dbc4102-c8fe-4382-81bd-bbd959f71e6d,2023/2/1 18:38:46,,12190,[避免大群干扰，大家先问一下本中心、同楼层同事，中心内互相提醒],2022-11-04 08:44:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7081,b25a0568-f7c5-49db-9f90-29b1e0e7a1be,2023/2/1 18:38:38,,20232,"[请问只有刷闸机才可以吗？,  ]",2022-11-04 08:49:52,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5126,9fc80552-f9fa-490a-98ca-7ec7ba78aabc,2023/2/1 18:38:46,,2024,[楼层大门可以算打卡吗？],2022-11-04 08:50:22,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7082,c0e19deb-0f7c-4ae0-baa7-8c9ee5661d70,2023/2/1 18:38:38,,20232,[忘了刷闸机直接到10楼了],2022-11-04 08:51:27,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5289,d73a2438-8e5e-489d-855b-6d91526a56cf,2023/2/1 18:38:50,,20205,[请问会议室的门禁可以打卡么],2022-11-04 08:51:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7083,f99a5305-8d38-4612-9761-4ec08f6621a1,2023/2/1 18:38:38,,19212,[3号楼负一楼闸机不行吗],2022-11-04 08:54:01,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5290,9d6263a7-067b-4314-9188-4ebb0bb59cd2,2023/2/1 18:38:50,,19189,[早上3号楼1楼闸机那边有一位管理秩序的同事说今天不用打卡，让大家不要在那里打卡。],2022-11-04 08:55:15,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5127,f60e46ec-1bbc-4943-ba38-0fc4e02b4e87,2023/2/1 18:38:46,,15453,[+1],2022-11-04 08:56:06,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7084,ddf1a7ad-a35c-47bc-b324-222213d592d4,2023/2/1 18:38:38,,12190,"[@所有人 接综合事务部最新通知，请南京地区所有员工关注：
1、用餐：所有人都不去食堂用餐，早中晚三餐到员工之家领餐，具体时间和分配领取方式以通知为准，午餐和晚餐将分批领取，请务必关注通知。
2、路线：在4号楼1楼和3楼暂时封控管理的基础上，原3、4号楼的员工上下班都走3号楼货梯或3号楼西侧楼梯。
3、其他关注：1、2号楼和3、4号楼隔离管理，在3、4号楼办公的人今天不去1号楼、2号楼，反之亦然。]",2022-11-04 09:19:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7379,e8a9b594-3f74-44fd-995f-5e716cacf643,2023/2/1 18:38:45,,2024,[****提醒****   人行检查组近期在公司进行反洗钱现场检查，请部门相关人员注意： 检查组或外部门提出需要我部人员前往检查组驻地解释的，请务必提前通知段立，事先统一好内部口径。尤其是对外提供资料和接受问询，请务必提前知会。谢谢！！！ @所有人 ],2022-11-04 10:41:09,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7380,110e0017-742d-467a-8c79-79a24dc809c0,2023/2/1 18:38:45,,11041,"[，请3号楼和4号楼的同事自行前往员工之家有序领取今日午餐，注意事项如下：
1、午餐领取地点：
3号楼1楼员工之家3个窗口，2个在3号楼南门（往常核酸检测入口处），1个在3号楼西侧（往常核酸检测出口处，今天领早餐处）
2、午餐领取批次：
第一批11点50，3号楼2楼（货梯，到南门领饭处）；3号楼3楼、连廊3楼（楼梯，到西侧门领饭处）；
第二批12点，3号楼10楼（货梯，到南门领饭处）；连廊4楼（楼梯，到西侧门领饭处）
第三批12点10，3号楼4楼（货梯或楼梯，到南门领饭处）；4号楼4楼（楼梯，到西侧门领饭处）
第四批12点20，3号楼12楼（货梯或楼梯，到南门领饭处）；4号楼5楼、4号楼6楼（楼梯，到西侧门领饭处，或南门领饭处）
以上时间为预计时间，届时会根据实际情况按批次通知大家。]",2022-11-04 11:09:16,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7058,11cc57e7-6c2a-45e0-a69a-7cda8a53b12c,2023/2/1 18:38:37,,11041,[企业微信截图_1667531418799.png],2022-11-04 11:10:19,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7381,b4c6677f-f513-49b4-9a38-2ff487497b31,2023/2/1 18:38:45,,12190,[以上时间为预计时间，届时会根据实际情况按批次通知大家。大家在工位用餐，请注意用餐结束后收拾座位卫生，盒饭垃圾扔到楼梯间大垃圾桶中，物业也会加强各楼层垃圾的及时回收。],2022-11-04 11:13:39,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7059,a7fc0ab7-0211-4890-b815-e72d5bc524b1,2023/2/1 18:38:37,,11041,"[【11月4日（今天）下午华泰证券广场核酸检测专场温馨提醒】
核酸检测地点：华泰证券广场3号楼1楼职工之家
核酸检测时间：11月4日下午13：30-16：00
时间安排：13：30-14：15（信息技术部），其余各单位请于14：15-16：00前往。
注意事项：
1、打开我的南京APP，出示身份码现场直接扫码进行检测。
2、参加核酸检测人员健康码须为绿码。
3、如接种疫苗不满48小时，请勿进行核酸检测！
4、请大家有序前往，戴好口罩，检测全过程须与他人保持安全距离。
感谢大家对公司防疫工作的支持！”]",2022-11-04 11:30:28,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7060,a88248c0-d783-4b50-b011-c26d7523f73c,2023/2/1 18:38:37,,12190,[大家稍等一下],2022-11-04 11:51:17,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7382,3662206b-5053-4c4c-baa2-d2a0b625bb7d,2023/2/1 18:38:45,,12190,[第一批有延迟],2022-11-04 11:51:21,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7061,999c0eae-3303-425a-99bc-8d8d01ba28bc,2023/2/1 18:38:37,,12190,[第一批开始了],2022-11-04 11:57:15,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7062,2acb1bee-8d4e-4f58-a759-b710581f2ce6,2023/2/1 18:38:37,,12190,[第二批延后十分钟到],2022-11-04 11:58:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5140,00ff76ee-b361-4cf1-a123-b820ddbb7d3d,2023/2/1 18:38:49,,12190,[大家尽量不要代领，队伍太长，代领很影响速度],2022-11-04 12:01:28,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7063,1d43a00a-3d3e-4030-98f9-38310f896207,2023/2/1 18:38:37,,12190,[南边人少],2022-11-04 12:03:26,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7383,04851c57-a0cf-4d29-8629-c7f6fc5d5130,2023/2/1 18:38:45,,12190,[南边有两个领饭口],2022-11-04 12:03:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7384,e1c7d9f8-3422-4c23-860a-b970daffac12,2023/2/1 18:38:45,,12190,[大家看队伍情况可以调整],2022-11-04 12:04:06,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5141,d2969260-d413-4c52-8fe3-53ff1c9d0823,2023/2/1 18:38:49,,11041,[285954369181694487.jpg],2022-11-04 12:04:59,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7064,a1e3dcce-5d21-4428-82dc-a562eb8b1377,2023/2/1 18:38:37,,11041,[3号楼南门有两个窗口],2022-11-04 12:05:22,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5142,d2a01f3f-557c-48f5-b5cc-d4cb4d158d56,2023/2/1 18:38:49,,11041,[南门两个窗口人少领饭快，可以优先来这],2022-11-04 12:12:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7385,ab6e653e-c9cb-4cd5-b8cb-158b6defdb7a,2023/2/1 18:38:45,,12190,[第三批等下],2022-11-04 12:16:18,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7386,34f95718-03d5-48ef-aef3-fa9b1f43c260,2023/2/1 18:38:45,,11041,[南门两个窗口没人排队，可以优先来这],2022-11-04 12:23:16,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7387,cfe11f74-2776-4067-9557-baf7abf0c0e5,2023/2/1 18:38:45,,6586,[南门的缺米饭，要等一会儿],2022-11-04 12:24:19,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7388,8e2aa415-701b-4552-a767-d5b15f00fd46,2023/2/1 18:38:45,,11041,[米饭已经送来了],2022-11-04 12:24:42,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7065,ac943b95-b145-4438-90aa-e13d88c63216,2023/2/1 18:38:37,,11041,[，午餐领取12点50结束，还没领取的同学尽快去员工之家领取。],2022-11-04 12:43:54,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7066,8d0937a0-c7e3-4db4-ba8c-cb79539389bb,2023/2/1 18:38:37,,19986,[是不是可以每个团队派代表去领自己团队的 这样感觉更快些],2022-11-04 12:50:53,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7067,7dd43962-6764-4ad7-a588-d8d055178fdf,2023/2/1 18:38:37,,11041,[，请3号楼和4号楼的同事填写11月4日（今天）晚餐情况，建议大家尽量回家吃饭，今天下午2点填报截止。],2022-11-04 13:14:56,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7068,e029d582-2a6b-495c-b172-d57ad0d9d815,2023/2/1 18:38:37,,11041,填写提醒：由杨鹤发起的【11月4日3号楼和4号楼晚餐统计】表单，需要您于【2022-11-04 14:10:56】前进行填写，请点击下方的详情进入待填写的表单，谢谢。,2022-11-04 13:15:11,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7389,29de0f85-2fb5-4901-ba2d-72aa8b01ad1d,2023/2/1 18:38:45,,12190,"[“是不是可以每个团队派代表去领自己团队的 这样感觉更快些”
------
, 感谢建议，目前团队座位也不是都集中，存在各类情况，暂定还是按楼层；且塑料袋没有那么多，批量拿的话没有袋子装。今天临时改成盒饭，准备不充分，物业也是第一次发放开始有些慢，后来改成每个人流水线自己拿取就快了。下周如无意外就正常就餐了。

晚餐是这样的：今天周五了，晚餐大家有条件的话就不必等着领盒饭了，尽量自行解决吧。所以一会我们会统计一下晚餐就餐情况，还请大家及时填报]",2022-11-04 13:18:05,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7390,89da2b3e-826c-4b85-97a4-16fb3f64fc23,2023/2/1 18:38:45,,11041,"[【11月4日（今天）下午华泰证券广场核酸检测专场温馨提醒】
核酸检测地点：华泰证券广场3号楼1楼职工之家
核酸检测时间：11月4日下午13：30-16：00
注意事项：
1、打开我的南京APP，出示身份码现场直接扫码进行检测。
2、参加核酸检测人员健康码须为绿码。
3、如接种疫苗不满48小时，请勿进行核酸检测！
4、请大家有序前往，戴好口罩，检测全过程须与他人保持安全距离。
感谢大家对公司防疫工作的支持！”]",2022-11-04 13:25:09,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7391,4375b720-0d55-4748-af0e-cdf9d1366aee,2023/2/1 18:38:45,,10521,[目前只有一组人员在检测，排队时间较长],2022-11-04 13:46:57,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7069,b146df06-00ac-4b9c-825b-ad477958a2e5,2023/2/1 18:38:37,,11698,[破案了],2022-11-04 13:47:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7392,6c4612f3-be10-4699-88e6-31d0a6a97a47,2023/2/1 18:38:45,,2629,[企业微信截图_16674604793398.png],2022-11-04 14:00:05,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5143,0b512080-3f11-4b40-b745-67d63700c208,2023/2/1 18:38:50,,12190,[如之前通知，为防止安全隐患，近期将进行违规电器使用情况检查，各楼层值班员会协助进行，超过50w的自带电器（办公设备除外）请大家带回。感谢如下本周楼层值班员，请大家配合值班员工作：],2022-11-04 14:00:13,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5144,f979f19d-a819-4a97-99cf-480744283dc1,2023/2/1 18:38:50,,12190,[15502934277347700586.jpg],2022-11-04 14:00:17,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7070,a821816b-4d93-45ab-9501-935081f2ca7a,2023/2/1 18:38:37,,12190,[核酸持续到四点，大家可以等等再下来，目前人比较多，只有一组检测人员队伍比较慢],2022-11-04 14:09:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7071,95d7fb0d-e88a-4fb7-a1f8-1d319ca39c22,2023/2/1 18:38:37,,6549,[关于党群活动中心专题书柜投入使用的通知.pdf],2022-11-04 14:30:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7393,4f36c145-0fd0-47b8-8ed3-5267b031ff3f,2023/2/1 18:38:45,,6549,"[转党群通知：总部党群活动中心书柜从今日起正式投入使用喽, 
★书柜位置：总部3号楼1层党群活动中心（职工之家）
★开放时间：周一至周五17：00-21：00
, 书柜既精选了习近平新时代中国特色社会主义思想系列图书和红色经典书籍，也配备了经济、政治、哲学、科技、文化、业务等相关书籍。具体使用要求、操作步骤及借阅管理办法详见通知~请大家号召小伙伴们用起来、读起来、学起来, 
, 温馨提示：由于首次使用需扫码实名注册，为方便使用，请大家提前注册，尽量在5个工作日内（11月11日前）完成哈~如有疑问，可及时与党群房夏莲联系]",2022-11-04 14:30:02,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7072,267c4f60-d406-4cfc-afad-7ac23b72f093,2023/2/1 18:38:37,,12190,[开两个检测通道了，还没有做的可以陆续下来了],2022-11-04 14:42:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5278,f48b4fdf-77ae-4c2f-b8a0-06e1e053014d,2023/2/1 18:38:50,,12190,[目前队伍短，大家抓紧下楼],2022-11-04 14:58:21,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5279,82d64204-6111-4a6c-a94f-185be82e0df7,2023/2/1 18:38:50,,10480,Gartner2022全球IT大会专题讲座分享日历，欢迎加入！,2022-11-04 15:25:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5280,f208ae60-55df-4ff8-ab48-51fbcf858eca,2023/2/1 18:38:50,,10480,"[@所有人 今天15:30，GartnerIT全球大会专题分享进行中，欢迎加入腾讯会议学习，#腾讯会议：964-3763-8155。
今日议程如下图：]",2022-11-04 15:25:29,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5281,2c86b934-b4ff-4447-9e73-17611f887820,2023/2/1 18:38:50,,10480,[企业微信截图_16675466778432.png],2022-11-04 15:25:30,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7394,e4bf9205-c42e-4245-8f3f-0fee784f1c5e,2023/2/1 18:38:45,,10480,"[~Gartner进行中~
专题：如何组建数据、分析和AI团队：从控制到合作，已开始]",2022-11-04 16:02:04,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7073,c2eff986-d511-40f8-91e6-2f1069db7d8a,2023/2/1 18:38:37,,14363,[企业微信截图_16675424531920.png],2022-11-04 16:21:50,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5283,ada7b800-acdd-4c5e-a775-c6a399d30916,2023/2/1 18:38:50,,20311,[？？],2022-11-04 16:26:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5113,002be1fe-9483-47fa-964b-d73b028e6369,2023/2/1 18:38:45,,10480,"[~Gartner分享进行中~
数字化转型专题：如何从数字生态系统中攫取价值，已开始
, ？？, #腾讯会议：964-3763-8155。, ？？, 
欢迎感兴趣的同事加入。]",2022-11-04 16:36:35,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5114,44bf3628-ef7a-4a46-b10d-f8d543ad358d,2023/2/1 18:38:46,,16344,[咨询一下，铃客群的管理员在哪里可以移除部分群成员呢],2022-11-04 16:58:38,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
5115,9a1b87df-5ed8-4429-98d8-fa1b14c02eea,2023/2/1 18:38:46,,16446,"[“ 咨询一下，铃客群的管理员在哪里可以移除部分群成员呢 ”
------
,  群管理员在群界面右侧的成员列表里选中要移除的人，鼠标右击“移出群聊”]",2022-11-04 17:01:08,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5287,f7e5e4ac-d026-47e2-944c-dec2c849382e,2023/2/1 18:38:50,,10480,"[~今日Gartner分享最后一站~
网络安全专题：何去何从：网络安全组织设计指南，已开始！
, ？？, #腾讯会议：964-3763-8155。, ？？, 
欢迎感兴趣的同事加入。]",2022-11-04 17:01:28,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5288,8c836ef7-28fa-439a-99ee-b1d6adb90b6a,2023/2/1 18:38:50,,16344,"[“ “ 咨询一下，铃客群的管理员在哪里可以移除部分群成员呢 ”
------
@朱滢 群管理员在群界面右侧的成员列表里选中要移除的人，鼠标右击“移出群聊” ”
------
,  感谢]",2022-11-04 17:03:23,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7078,6a8027f9-f700-4bed-b392-d212a2147af0,2023/2/1 18:38:38,,11041,"[@所有人 ，请3号楼和4号楼的同事自行前往员工之家有序领取今日晚餐，注意事项如下：
1、领取地点：3号楼1楼员工之家西侧，晚餐只有1个窗口在3号楼西侧（往常核酸检测出口处，今天领早餐处）。
2、领取批次：晚餐只有1批18点15开始，路线同今天午餐领取路线。
3号楼2楼（货梯）；3号楼3楼、连廊3楼（楼梯）；
3号楼10楼（货梯）；连廊4楼（楼梯）
3号楼4楼（货梯或楼梯）；4号楼4楼（楼梯）
3号楼12楼（货梯或楼梯）；4号楼5楼、4号楼6楼（楼梯）]",2022-11-04 17:40:01,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7079,ee39fc72-990d-4339-8c4e-886a972b1edb,2023/2/1 18:38:38,,11041,[晚餐数量是根据咕咕表单填报数量安排],2022-11-04 17:41:51,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5116,795c3889-21c6-4fab-b0a2-05c2fc5ad204,2023/2/1 18:38:46,,11041,[ ，晚餐已经到了，请大家到3号楼1楼员工之家西侧排队领取],2022-11-04 18:05:03,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5295,de275bdd-ea26-4589-872b-d537bd95f4d3,2023/2/1 18:38:51,,20880,[四楼连廊的火警灯怎么亮了，一直在响，有老师知道情况吗？],2022-11-05 15:10:25,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,1
7237,adfc4068-19f6-4f3d-80de-d506809e540e,2023/2/1 18:38:41,,6562,[刚刚3号楼3L也响的，过了2首歌就停了。。],2022-11-05 15:13:14,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5291,55087f44-8ffe-4e7f-a9d8-739f8664cf2c,2023/2/1 18:38:51,,12190,[消防测试],2022-11-05 15:14:03,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5296,093cc82e-9a66-4cbf-9641-df45db911b2e,2023/2/1 18:38:51,,12190,[刚问了物业已经结束],2022-11-05 15:14:12,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
7238,eb242d3d-b527-42a5-aa37-3f04feeb7962,2023/2/1 18:38:41,,12190,"[ 1024编码情书大赛应程序员们的请求延期两天截止报名

报名时间已经修改为11月7日（周一）的23:59:59啦, 
报名链接：http://tech.htsc/activity/code/1024]",2022-11-05 18:04:03,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5292,46e2f2b2-5cc9-44be-9984-48a876813577,2023/2/1 18:38:51,,12190,限制的是文件大小，不限的是你的创意~,2022-11-05 18:04:42,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5293,389b9da6-b9ec-4e98-b253-0667fe49e66b,2023/2/1 18:38:51,,12381,[留下了没有技术的泪水],2022-11-05 18:04:58,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5294,46349a5c-aba1-4aac-a9ae-74eab1c27f31,2023/2/1 18:38:51,,18479,[留下了没有技术的单身的泪水],2022-11-05 21:29:10,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
5117,2f2c92ee-a6ed-43c5-af5f-cd80e2c1c59a,2023/2/1 18:38:46,,12190,[ 明天广场三号楼四号楼和食堂都恢复正常，所有人凭48小时核酸报告和绿码进入广场],2022-11-06 12:36:58,,MTk3MDMyNTA4NDExOTkwMVRW_kycxkxMrPW6oP9Ekuo,0
